Unidade;UF;Edital;Ordem;Atividade;Data;Pagina_PDF;Fonte_PDF
DSEI Amapá e Norte do Pará;AP;44/2026;8;Período de Entrevistas;20 a 22/07;1;https://agenciasus.org.br/shared-files/32860/?Anexos-Amapa-e-Norte-do-Para-1.pdf
DSEI Amapá e Norte do Pará;AP;44/2026;9;Resultado Preliminar das Entrevistas;23/07;1;https://agenciasus.org.br/shared-files/32860/?Anexos-Amapa-e-Norte-do-Para-1.pdf
DSEI Amapá e Norte do Pará;AP;44/2026;10;Prazo para recursos referentes ao resultado preliminar das entrevistas;24/07 e 25/07;1;https://agenciasus.org.br/shared-files/32860/?Anexos-Amapa-e-Norte-do-Para-1.pdf
DSEI Amapá e Norte do Pará;AP;44/2026;11;Análise e resposta aos recursos referentes ao resultado preliminar das entrevistas;27 e 28/07;1;https://agenciasus.org.br/shared-files/32860/?Anexos-Amapa-e-Norte-do-Para-1.pdf
DSEI Amapá e Norte do Pará;AP;44/2026;12;Resultado final da Entrevista;29/07;1;https://agenciasus.org.br/shared-files/32860/?Anexos-Amapa-e-Norte-do-Para-1.pdf
DSEI Amapá e Norte do Pará;AP;44/2026;13;Resultado final do Processo Seletivo;29/07;1;https://agenciasus.org.br/shared-files/32860/?Anexos-Amapa-e-Norte-do-Para-1.pdf
DSEI Amapá e Norte do Pará;AP;84/2025;1;Publicação do Edital;22/10/2025;1;https://agenciasus.org.br/shared-files/19338/?Edital-No-84-Retificacao-Anexos.pdf
DSEI Amapá e Norte do Pará;AP;84/2025;2;Impugnação ao Edital;23/10, 24/10 e 25/10;1;https://agenciasus.org.br/shared-files/19338/?Edital-No-84-Retificacao-Anexos.pdf
DSEI Amapá e Norte do Pará;AP;84/2025;3;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;27/10/2025 a 04/11/2025;1;https://agenciasus.org.br/shared-files/19338/?Edital-No-84-Retificacao-Anexos.pdf
DSEI Amapá e Norte do Pará;AP;84/2025;4;Análise Curricular;05/11/2025 a 11/11/2025;1;https://agenciasus.org.br/shared-files/19338/?Edital-No-84-Retificacao-Anexos.pdf
DSEI Amapá e Norte do Pará;AP;84/2025;5;Resultado Preliminar da Análise Curricular;12/11/2025;1;https://agenciasus.org.br/shared-files/19338/?Edital-No-84-Retificacao-Anexos.pdf
DSEI Amapá e Norte do Pará;AP;84/2025;6;Recurso contra o Resultado Preliminar da Análise Curricular;13/11/2025 e 14/11/2025 *Os recursos devem ser enviados das 9h às 18h (Horário de Brasília/DF);1;https://agenciasus.org.br/shared-files/19338/?Edital-No-84-Retificacao-Anexos.pdf
DSEI Amapá e Norte do Pará;AP;84/2025;7;Análise e resposta aos recursos;17/11/2025;1;https://agenciasus.org.br/shared-files/19338/?Edital-No-84-Retificacao-Anexos.pdf
DSEI Amapá e Norte do Pará;AP;84/2025;8;Resultado Final da Avaliação Curricular e Convocação para a Entrevista;18/11/2025;1;https://agenciasus.org.br/shared-files/19338/?Edital-No-84-Retificacao-Anexos.pdf
DSEI Amapá e Norte do Pará;AP;84/2025;9;Entrevistas;19/11, 21/11, 24/11 e 25/11;1;https://agenciasus.org.br/shared-files/19338/?Edital-No-84-Retificacao-Anexos.pdf
DSEI Amapá e Norte do Pará;AP;84/2025;10;Resultado Preliminar da Entrevista;26/11/2025;1;https://agenciasus.org.br/shared-files/19338/?Edital-No-84-Retificacao-Anexos.pdf
DSEI Amapá e Norte do Pará;AP;84/2025;11;Recurso contra o Resultado Preliminar da Entrevista;27/11 e 28/11 *Os recursos devem ser enviados das 9h às 18h (Horário de Brasília/DF);1;https://agenciasus.org.br/shared-files/19338/?Edital-No-84-Retificacao-Anexos.pdf
DSEI Amapá e Norte do Pará;AP;84/2025;12;Análise e resposta aos recursos;01/12/2025;1;https://agenciasus.org.br/shared-files/19338/?Edital-No-84-Retificacao-Anexos.pdf
DSEI Amapá e Norte do Pará;AP;84/2025;13;Resultado Final do Processo Seletivo;02/12/2025;1;https://agenciasus.org.br/shared-files/19338/?Edital-No-84-Retificacao-Anexos.pdf
DSEI Amapá e Norte do Pará;AP;84/2025;14;Convocação para realização do Exame Médico Ocupacional;03/12 a 05/12;1;https://agenciasus.org.br/shared-files/19338/?Edital-No-84-Retificacao-Anexos.pdf
DSEI Amapá e Norte do Pará;AP;84/2025;15;Data prevista para admissão;08/12/2025;1;https://agenciasus.org.br/shared-files/19338/?Edital-No-84-Retificacao-Anexos.pdf
DSEI Araguaia;MT;45/2026;1;Publicação do Edital;16/06/2026;1;https://agenciasus.org.br/shared-files/32857/?DSEI-Araguaia.pdf
DSEI Araguaia;MT;45/2026;2;Impugnação do Edital;17 a 19/06;1;https://agenciasus.org.br/shared-files/32857/?DSEI-Araguaia.pdf
DSEI Araguaia;MT;45/2026;3;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;23 a 28/06;1;https://agenciasus.org.br/shared-files/32857/?DSEI-Araguaia.pdf
DSEI Araguaia;MT;45/2026;4;Resultado Preliminar da Avaliação Documental e de Títulos;09/07;1;https://agenciasus.org.br/shared-files/32857/?DSEI-Araguaia.pdf
DSEI Araguaia;MT;45/2026;5;Prazo de recurso referente ao resultado preliminar da Avaliação Documental e de Títulos;10 e 11/07;1;https://agenciasus.org.br/shared-files/32857/?DSEI-Araguaia.pdf
DSEI Araguaia;MT;45/2026;6;Resultado Final da Avaliação Documental e de Títulos;16/07;1;https://agenciasus.org.br/shared-files/32857/?DSEI-Araguaia.pdf
DSEI Araguaia;MT;45/2026;7;Convocação para a Entrevista;17/07;1;https://agenciasus.org.br/shared-files/32857/?DSEI-Araguaia.pdf
DSEI Araguaia;MT;45/2026;8;Período de Entrevistas;20 a 22/07;1;https://agenciasus.org.br/shared-files/32857/?DSEI-Araguaia.pdf
DSEI Araguaia;MT;45/2026;9;Resultado Preliminar das Entrevistas;23/07;1;https://agenciasus.org.br/shared-files/32857/?DSEI-Araguaia.pdf
DSEI Araguaia;MT;45/2026;10;Prazo para recursos referentes ao resultado preliminar das entrevistas;24/07 e 25/07;1;https://agenciasus.org.br/shared-files/32857/?DSEI-Araguaia.pdf
DSEI Araguaia;MT;45/2026;11;Análise e resposta aos recursos referentes ao resultado preliminar das entrevistas;27 e 28/07;1;https://agenciasus.org.br/shared-files/32857/?DSEI-Araguaia.pdf
DSEI Araguaia;MT;45/2026;12;Resultado final da Entrevista;29/07;1;https://agenciasus.org.br/shared-files/32857/?DSEI-Araguaia.pdf
DSEI Araguaia;MT;45/2026;13;Resultado final do Processo Seletivo;29/07;1;https://agenciasus.org.br/shared-files/32857/?DSEI-Araguaia.pdf
DSEI Bahia;BA;46/2026;1;Publicação do Edital;16/06/2026;1;https://agenciasus.org.br/shared-files/32931/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-46.2026-DSEI-Bahia.pdf
DSEI Bahia;BA;46/2026;2;Impugnação do Edital;17 a 19/06;1;https://agenciasus.org.br/shared-files/32931/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-46.2026-DSEI-Bahia.pdf
DSEI Bahia;BA;46/2026;3;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;23 a 28/06;1;https://agenciasus.org.br/shared-files/32931/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-46.2026-DSEI-Bahia.pdf
DSEI Bahia;BA;46/2026;4;Resultado Preliminar da Avaliação Documental e de Títulos;09/07;1;https://agenciasus.org.br/shared-files/32931/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-46.2026-DSEI-Bahia.pdf
DSEI Bahia;BA;46/2026;5;Prazo de recurso referente ao resultado preliminar da Avaliação Documental e de Títulos;10 e 11/07;1;https://agenciasus.org.br/shared-files/32931/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-46.2026-DSEI-Bahia.pdf
DSEI Bahia;BA;46/2026;6;Resultado Final da Avaliação Documental e de Títulos;16/07;1;https://agenciasus.org.br/shared-files/32931/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-46.2026-DSEI-Bahia.pdf
DSEI Bahia;BA;46/2026;7;Convocação para a Entrevista;17/07;1;https://agenciasus.org.br/shared-files/32931/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-46.2026-DSEI-Bahia.pdf
DSEI Bahia;BA;46/2026;8;Período de Entrevistas;20 a 22/07;1;https://agenciasus.org.br/shared-files/32931/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-46.2026-DSEI-Bahia.pdf
DSEI Bahia;BA;46/2026;9;Resultado Preliminar das Entrevistas;23/07;1;https://agenciasus.org.br/shared-files/32931/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-46.2026-DSEI-Bahia.pdf
DSEI Bahia;BA;46/2026;10;Prazo para recursos referentes ao resultado preliminar das entrevistas;24/07 e 25/07;1;https://agenciasus.org.br/shared-files/32931/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-46.2026-DSEI-Bahia.pdf
DSEI Bahia;BA;46/2026;11;Análise e resposta aos recursos referentes ao resultado preliminar das entrevistas;27 e 28/07;1;https://agenciasus.org.br/shared-files/32931/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-46.2026-DSEI-Bahia.pdf
DSEI Bahia;BA;46/2026;12;Resultado final da Entrevista;29/07;1;https://agenciasus.org.br/shared-files/32931/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-46.2026-DSEI-Bahia.pdf
DSEI Bahia;BA;46/2026;13;Resultado final do Processo Seletivo;29/07;1;https://agenciasus.org.br/shared-files/32931/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-46.2026-DSEI-Bahia.pdf
DSEI Cuiabá;MT;48/2026;1;Publicação do Edital;16/06/2026;1;https://agenciasus.org.br/shared-files/32784/?Anexos-CGB.pdf
DSEI Cuiabá;MT;48/2026;2;Impugnação do Edital;17 a 19/06;1;https://agenciasus.org.br/shared-files/32784/?Anexos-CGB.pdf
DSEI Cuiabá;MT;48/2026;3;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;23 a 28/06;1;https://agenciasus.org.br/shared-files/32784/?Anexos-CGB.pdf
DSEI Cuiabá;MT;48/2026;4;Resultado Preliminar da Avaliação Documental e de Títulos;09/07;1;https://agenciasus.org.br/shared-files/32784/?Anexos-CGB.pdf
DSEI Cuiabá;MT;48/2026;5;Prazo de recurso referente ao resultado preliminar da Avaliação Documental e de Títulos;10 e 11/07;1;https://agenciasus.org.br/shared-files/32784/?Anexos-CGB.pdf
DSEI Cuiabá;MT;48/2026;6;Resultado Final da Avaliação Documental e de Títulos;16/07;1;https://agenciasus.org.br/shared-files/32784/?Anexos-CGB.pdf
DSEI Cuiabá;MT;48/2026;7;Convocação para a Entrevista;17/07;1;https://agenciasus.org.br/shared-files/32784/?Anexos-CGB.pdf
DSEI Cuiabá;MT;48/2026;8;Período de Entrevistas;20 a 22/07;1;https://agenciasus.org.br/shared-files/32784/?Anexos-CGB.pdf
DSEI Cuiabá;MT;48/2026;9;Resultado Preliminar das Entrevistas;23/07;1;https://agenciasus.org.br/shared-files/32784/?Anexos-CGB.pdf
DSEI Cuiabá;MT;48/2026;10;Prazo para recursos referentes ao resultado preliminar das entrevistas;24/07 e 25/07;1;https://agenciasus.org.br/shared-files/32784/?Anexos-CGB.pdf
DSEI Cuiabá;MT;48/2026;11;Análise e resposta aos recursos referentes ao resultado preliminar das entrevistas;27 e 28/07;1;https://agenciasus.org.br/shared-files/32784/?Anexos-CGB.pdf
DSEI Cuiabá;MT;48/2026;12;Resultado final da Entrevista;29/07;1;https://agenciasus.org.br/shared-files/32784/?Anexos-CGB.pdf
DSEI Cuiabá;MT;48/2026;13;Resultado final do Processo Seletivo;29/07;1;https://agenciasus.org.br/shared-files/32784/?Anexos-CGB.pdf
DSEI Interior Sul;SC;50/2026;1;Publicação do Edital;16/06/2026;1;https://agenciasus.org.br/shared-files/32828/?Anexos-ISUL-2.pdf
DSEI Interior Sul;SC;50/2026;2;Impugnação do Edital;17 a 19/06;1;https://agenciasus.org.br/shared-files/32828/?Anexos-ISUL-2.pdf
DSEI Interior Sul;SC;50/2026;3;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;23 a 28/06;1;https://agenciasus.org.br/shared-files/32828/?Anexos-ISUL-2.pdf
DSEI Interior Sul;SC;50/2026;4;Resultado Preliminar da Avaliação Documental e de Títulos;09/07;1;https://agenciasus.org.br/shared-files/32828/?Anexos-ISUL-2.pdf
DSEI Interior Sul;SC;50/2026;5;Prazo de recurso referente ao resultado preliminar da Avaliação Documental e de Títulos;10 e 11/07;1;https://agenciasus.org.br/shared-files/32828/?Anexos-ISUL-2.pdf
DSEI Interior Sul;SC;50/2026;6;Resultado Final da Avaliação Documental e de Títulos;16/07;1;https://agenciasus.org.br/shared-files/32828/?Anexos-ISUL-2.pdf
DSEI Interior Sul;SC;50/2026;7;Convocação para a Entrevista;17/07;1;https://agenciasus.org.br/shared-files/32828/?Anexos-ISUL-2.pdf
DSEI Interior Sul;SC;50/2026;8;Período de Entrevistas;20 a 22/07;1;https://agenciasus.org.br/shared-files/32828/?Anexos-ISUL-2.pdf
DSEI Interior Sul;SC;50/2026;9;Resultado Preliminar das Entrevistas;23/07;1;https://agenciasus.org.br/shared-files/32828/?Anexos-ISUL-2.pdf
DSEI Interior Sul;SC;50/2026;10;Prazo para recursos referentes ao resultado preliminar das entrevistas;24/07 e 25/07;1;https://agenciasus.org.br/shared-files/32828/?Anexos-ISUL-2.pdf
DSEI Interior Sul;SC;50/2026;11;Análise e resposta aos recursos referentes ao resultado preliminar das entrevistas;27 e 28/07;1;https://agenciasus.org.br/shared-files/32828/?Anexos-ISUL-2.pdf
DSEI Interior Sul;SC;50/2026;12;Resultado final da Entrevista;29/07;1;https://agenciasus.org.br/shared-files/32828/?Anexos-ISUL-2.pdf
DSEI Interior Sul;SC;50/2026;13;Resultado final do Processo Seletivo;29/07;1;https://agenciasus.org.br/shared-files/32828/?Anexos-ISUL-2.pdf
DSEI Kaiapó de Mato Grosso;MT;51/2026;1;Publicação do Edital;16/06/2026;1;https://agenciasus.org.br/shared-files/32839/?Anexo-KMT.pdf
DSEI Kaiapó de Mato Grosso;MT;51/2026;2;Impugnação do Edital;17 a 19/06;1;https://agenciasus.org.br/shared-files/32839/?Anexo-KMT.pdf
DSEI Kaiapó de Mato Grosso;MT;51/2026;3;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;23 a 28/06;1;https://agenciasus.org.br/shared-files/32839/?Anexo-KMT.pdf
DSEI Kaiapó de Mato Grosso;MT;51/2026;4;Resultado Preliminar da Avaliação Documental e de Títulos;09/07;1;https://agenciasus.org.br/shared-files/32839/?Anexo-KMT.pdf
DSEI Kaiapó de Mato Grosso;MT;51/2026;5;Prazo de recurso referente ao resultado preliminar da Avaliação Documental e de Títulos;10 e 11/07;1;https://agenciasus.org.br/shared-files/32839/?Anexo-KMT.pdf
DSEI Kaiapó de Mato Grosso;MT;51/2026;6;Resultado Final da Avaliação Documental e de Títulos;16/07;1;https://agenciasus.org.br/shared-files/32839/?Anexo-KMT.pdf
DSEI Kaiapó de Mato Grosso;MT;51/2026;7;Convocação para a Entrevista;17/07;1;https://agenciasus.org.br/shared-files/32839/?Anexo-KMT.pdf
DSEI Kaiapó de Mato Grosso;MT;51/2026;8;Período de Entrevistas;20 a 22/07;1;https://agenciasus.org.br/shared-files/32839/?Anexo-KMT.pdf
DSEI Kaiapó de Mato Grosso;MT;51/2026;9;Resultado Preliminar das Entrevistas;23/07;1;https://agenciasus.org.br/shared-files/32839/?Anexo-KMT.pdf
DSEI Kaiapó de Mato Grosso;MT;51/2026;10;Prazo para recursos referentes ao resultado preliminar das entrevistas;24/07 e 25/07;1;https://agenciasus.org.br/shared-files/32839/?Anexo-KMT.pdf
DSEI Kaiapó de Mato Grosso;MT;51/2026;11;Análise e resposta aos recursos referentes ao resultado preliminar das entrevistas;27 e 28/07;1;https://agenciasus.org.br/shared-files/32839/?Anexo-KMT.pdf
DSEI Kaiapó de Mato Grosso;MT;51/2026;12;Resultado final da Entrevista;29/07;1;https://agenciasus.org.br/shared-files/32839/?Anexo-KMT.pdf
DSEI Kaiapó de Mato Grosso;MT;51/2026;13;Resultado final do Processo Seletivo;29/07;1;https://agenciasus.org.br/shared-files/32839/?Anexo-KMT.pdf
DSEI Kaiapó do Pará;PA;52/2026;1;Publicação do Edital;16/06/2026;1;https://agenciasus.org.br/shared-files/32812/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-522026-–-DSEI-KPA.pdf
DSEI Kaiapó do Pará;PA;52/2026;2;Impugnação do Edital;17 a 19/06;1;https://agenciasus.org.br/shared-files/32812/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-522026-–-DSEI-KPA.pdf
DSEI Kaiapó do Pará;PA;52/2026;3;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;23 a 28/06;1;https://agenciasus.org.br/shared-files/32812/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-522026-–-DSEI-KPA.pdf
DSEI Kaiapó do Pará;PA;52/2026;4;Resultado Preliminar da Avaliação Documental e de Títulos;09/07;1;https://agenciasus.org.br/shared-files/32812/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-522026-–-DSEI-KPA.pdf
DSEI Kaiapó do Pará;PA;52/2026;5;Prazo de recurso referente ao resultado preliminar da Avaliação Documental e de Títulos;10 e 11/07;1;https://agenciasus.org.br/shared-files/32812/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-522026-–-DSEI-KPA.pdf
DSEI Kaiapó do Pará;PA;52/2026;6;Resultado Final da Avaliação Documental e de Títulos;16/07;1;https://agenciasus.org.br/shared-files/32812/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-522026-–-DSEI-KPA.pdf
DSEI Kaiapó do Pará;PA;52/2026;7;Convocação para a Entrevista;17/07;1;https://agenciasus.org.br/shared-files/32812/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-522026-–-DSEI-KPA.pdf
DSEI Kaiapó do Pará;PA;52/2026;8;Período de Entrevistas;20 a 22/07;1;https://agenciasus.org.br/shared-files/32812/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-522026-–-DSEI-KPA.pdf
DSEI Kaiapó do Pará;PA;52/2026;9;Resultado Preliminar das Entrevistas;23/07;1;https://agenciasus.org.br/shared-files/32812/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-522026-–-DSEI-KPA.pdf
DSEI Kaiapó do Pará;PA;52/2026;10;Prazo para recursos referentes ao resultado preliminar das entrevistas;24/07 e 25/07;1;https://agenciasus.org.br/shared-files/32812/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-522026-–-DSEI-KPA.pdf
DSEI Kaiapó do Pará;PA;52/2026;11;Análise e resposta aos recursos referentes ao resultado preliminar das entrevistas;27 e 28/07;1;https://agenciasus.org.br/shared-files/32812/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-522026-–-DSEI-KPA.pdf
DSEI Kaiapó do Pará;PA;52/2026;12;Resultado final da Entrevista;29/07;1;https://agenciasus.org.br/shared-files/32812/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-522026-–-DSEI-KPA.pdf
DSEI Kaiapó do Pará;PA;52/2026;13;Resultado final do Processo Seletivo;29/07;1;https://agenciasus.org.br/shared-files/32812/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-522026-–-DSEI-KPA.pdf
DSEI Leste de Roraima;RR;53/2026;1;Publicação do Edital;16/06/2026;1;https://agenciasus.org.br/shared-files/32880/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-532026-–-DSEI-LRR.pdf
DSEI Leste de Roraima;RR;53/2026;2;Impugnação do Edital;17 a 19/06;1;https://agenciasus.org.br/shared-files/32880/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-532026-–-DSEI-LRR.pdf
DSEI Leste de Roraima;RR;53/2026;3;Período de inscrição e Envio dos Documentos Comprobatórios de Requisitos;23 a 28/06;1;https://agenciasus.org.br/shared-files/32880/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-532026-–-DSEI-LRR.pdf
DSEI Leste de Roraima;RR;53/2026;4;Resultado Preliminar da Avaliação Documental e de Títulos;09/07;1;https://agenciasus.org.br/shared-files/32880/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-532026-–-DSEI-LRR.pdf
DSEI Leste de Roraima;RR;53/2026;5;Prazo de recurso referente ao resultado preliminar da Avaliação Documental e de Títulos;10 e 11/07;1;https://agenciasus.org.br/shared-files/32880/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-532026-–-DSEI-LRR.pdf
DSEI Leste de Roraima;RR;53/2026;6;Resultado Final da Avaliação Documental e de Títulos;16/07;1;https://agenciasus.org.br/shared-files/32880/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-532026-–-DSEI-LRR.pdf
DSEI Leste de Roraima;RR;53/2026;7;Convocação para a Entrevista;17/07;1;https://agenciasus.org.br/shared-files/32880/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-532026-–-DSEI-LRR.pdf
DSEI Leste de Roraima;RR;53/2026;8;Período de Entrevistas;20 a 22/07;1;https://agenciasus.org.br/shared-files/32880/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-532026-–-DSEI-LRR.pdf
DSEI Leste de Roraima;RR;53/2026;9;Resultado Preliminar das Entrevistas;23/07;1;https://agenciasus.org.br/shared-files/32880/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-532026-–-DSEI-LRR.pdf
DSEI Leste de Roraima;RR;53/2026;10;Prazo para recursos referentes ao resultado preliminar das entrevistas;24/07 e 25/07;1;https://agenciasus.org.br/shared-files/32880/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-532026-–-DSEI-LRR.pdf
DSEI Leste de Roraima;RR;53/2026;11;Análise e resposta aos recursos referentes ao resultado preliminar das entrevistas;27 e 28/07;1;https://agenciasus.org.br/shared-files/32880/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-532026-–-DSEI-LRR.pdf
DSEI Leste de Roraima;RR;53/2026;12;Resultado final da Entrevista;29/07;1;https://agenciasus.org.br/shared-files/32880/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-532026-–-DSEI-LRR.pdf
DSEI Leste de Roraima;RR;53/2026;13;Resultado final do Processo Seletivo;29/07;1;https://agenciasus.org.br/shared-files/32880/?Anexos-do-Processo-Seletivo-Simplificado-Sanitarista-no-532026-–-DSEI-LRR.pdf
